water_system_name,variable,variable_type,variable_group_type,value
SCWA MATHER-SUNRISE,Income 125k-150k,Count,Households,755
SCWA MATHER-SUNRISE,Income 150k-200k,Count,Households,1003
SCWA MATHER-SUNRISE,Income Above 200k,Count,Households,1469
SCWA MATHER-SUNRISE,Income 0-25k,Count,Households,416
SCWA MATHER-SUNRISE,Income 25k-50k,Count,Households,174
SCWA MATHER-SUNRISE,Income 50k-75k,Count,Households,509
SCWA MATHER-SUNRISE,Income 0-50k,Count,Households,590
SCWA MATHER-SUNRISE,Income 50k-100k,Count,Households,1042
SCWA MATHER-SUNRISE,Income 100k-150k,Count,Households,1399
SCWA MATHER-SUNRISE,Mortgage - Total,Count,Households,3756
SCWA MATHER-SUNRISE,Mortgage - Housing Costs Over 30% Income,Count,Households,881
SCWA MATHER-SUNRISE,Mortgage - Housing Costs Over 50% Income,Count,Households,266
SCWA MATHER-SUNRISE,No Mortgage - Total,Count,Households,855
SCWA MATHER-SUNRISE,No Mortgage - Housing Costs Over 30% Income,Count,Households,60
SCWA MATHER-SUNRISE,No Mortgage - Housing Costs Over 50% Income,Count,Households,43
SCWA MATHER-SUNRISE,Rent - Total,Count,Households,893
SCWA MATHER-SUNRISE,Rent - Housing Costs Over 30% Income,Count,Households,318
SCWA MATHER-SUNRISE,Rent - Housing Costs Over 50% Income,Count,Households,167
SCWA MATHER-SUNRISE,All Households - Housing Costs Over 30% Income,Percent,Households,22.89
SCWA MATHER-SUNRISE,All Households - Housing Costs Over 50% Income,Percent,Households,8.66
SCWA MATHER-SUNRISE,Average Household Size,Hh Weighted,Household Weighted,3.296327128817464
SCWA MATHER-SUNRISE,Median Household Income,Hh Weighted,Household Weighted,147818.00762610507
SCWA MATHER-SUNRISE,Per Capita Income,Pop Weighted,Population Weighted,47448.3691116171
SEQUOIA WATER ASSOC,Total Population,Count,Population,0
SEQUOIA WATER ASSOC,Hispanic / Latino,Count,Population,0
SEQUOIA WATER ASSOC,White,Count,Population,0
SEQUOIA WATER ASSOC,Black / African American,Count,Population,0
SEQUOIA WATER ASSOC,Native American,Count,Population,0
SEQUOIA WATER ASSOC,Asian,Count,Population,0
SEQUOIA WATER ASSOC,Pacific Islander,Count,Population,0
SEQUOIA WATER ASSOC,Other / Multiple,Count,Population,0
SEQUOIA WATER ASSOC,Hispanic / Latino,Percent,Population,44.6
SEQUOIA WATER ASSOC,White,Percent,Population,45.84
SEQUOIA WATER ASSOC,Black / African American,Percent,Population,0
SEQUOIA WATER ASSOC,Native American,Percent,Population,0
SEQUOIA WATER ASSOC,Asian,Percent,Population,5.93
SEQUOIA WATER ASSOC,Pacific Islander,Percent,Population,0
SEQUOIA WATER ASSOC,Other / Multiple,Percent,Population,3.63
SEQUOIA WATER ASSOC,Poverty - Total Assessed,Count,Population,0
SEQUOIA WATER ASSOC,Poverty - Below Level,Count,Population,0
SEQUOIA WATER ASSOC,Poverty - Above Level,Count,Population,0
SEQUOIA WATER ASSOC,Poverty Rate,Percent,Population,15.75
SEQUOIA WATER ASSOC,Total Households,Count,Households,0
SEQUOIA WATER ASSOC,Income Below 10k,Count,Households,0
SEQUOIA WATER ASSOC,Income 10k-15k,Count,Households,0
SEQUOIA WATER ASSOC,Income 15k-20k,Count,Households,0
SEQUOIA WATER ASSOC,Income 20k-25k,Count,Households,0
SEQUOIA WATER ASSOC,Income 25k-30k,Count,Households,0
SEQUOIA WATER ASSOC,Income 30k-35k,Count,Households,0
SEQUOIA WATER ASSOC,Income 35k-40k,Count,Households,0
SEQUOIA WATER ASSOC,Income 40k-45k,Count,Households,0
SEQUOIA WATER ASSOC,Income 45k-50k,Count,Households,0
SEQUOIA WATER ASSOC,Income 50k-60k,Count,Households,0
SEQUOIA WATER ASSOC,Income 60k-75k,Count,Households,0
SEQUOIA WATER ASSOC,Income 75k-100k,Count,Households,0
SEQUOIA WATER ASSOC,Income 100k-125k,Count,Households,0
SEQUOIA WATER ASSOC,Income 125k-150k,Count,Households,0
SEQUOIA WATER ASSOC,Income 150k-200k,Count,Households,0
SEQUOIA WATER ASSOC,Income Above 200k,Count,Households,0
SEQUOIA WATER ASSOC,Income 0-25k,Count,Households,0
SEQUOIA WATER ASSOC,Income 25k-50k,Count,Households,0
SEQUOIA WATER ASSOC,Income 50k-75k,Count,Households,0
SEQUOIA WATER ASSOC,Income 0-50k,Count,Households,0
SEQUOIA WATER ASSOC,Income 50k-100k,Count,Households,0
SEQUOIA WATER ASSOC,Income 100k-150k,Count,Households,0
SEQUOIA WATER ASSOC,Mortgage - Total,Count,Households,0
SEQUOIA WATER ASSOC,Mortgage - Housing Costs Over 30% Income,Count,Households,0
SEQUOIA WATER ASSOC,Mortgage - Housing Costs Over 50% Income,Count,Households,0
SEQUOIA WATER ASSOC,No Mortgage - Total,Count,Households,0
SEQUOIA WATER ASSOC,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
SEQUOIA WATER ASSOC,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
SEQUOIA WATER ASSOC,Rent - Total,Count,Households,0
SEQUOIA WATER ASSOC,Rent - Housing Costs Over 30% Income,Count,Households,0
SEQUOIA WATER ASSOC,Rent - Housing Costs Over 50% Income,Count,Households,0
SEQUOIA WATER ASSOC,All Households - Housing Costs Over 30% Income,Percent,Households,24.49
SEQUOIA WATER ASSOC,All Households - Housing Costs Over 50% Income,Percent,Households,14.65
SEQUOIA WATER ASSOC,Average Household Size,Hh Weighted,Household Weighted,2.49
SEQUOIA WATER ASSOC,Median Household Income,Hh Weighted,Household Weighted,68248
SEQUOIA WATER ASSOC,Per Capita Income,Pop Weighted,Population Weighted,38950
SOUTHWEST TRACT W M D [SWS],Total Population,Count,Population,174
SOUTHWEST TRACT W M D [SWS],Hispanic / Latino,Count,Population,29
SOUTHWEST TRACT W M D [SWS],White,Count,Population,42
SOUTHWEST TRACT W M D [SWS],Black / African American,Count,Population,24
SOUTHWEST TRACT W M D [SWS],Native American,Count,Population,3
SOUTHWEST TRACT W M D [SWS],Asian,Count,Population,75
SOUTHWEST TRACT W M D [SWS],Pacific Islander,Count,Population,1
SOUTHWEST TRACT W M D [SWS],Other / Multiple,Count,Population,0
SOUTHWEST TRACT W M D [SWS],Hispanic / Latino,Percent,Population,16.58
SOUTHWEST TRACT W M D [SWS],White,Percent,Population,24.48
SOUTHWEST TRACT W M D [SWS],Black / African American,Percent,Population,13.69
SOUTHWEST TRACT W M D [SWS],Native American,Percent,Population,1.55
SOUTHWEST TRACT W M D [SWS],Asian,Percent,Population,43.11
SOUTHWEST TRACT W M D [SWS],Pacific Islander,Percent,Population,0.6
SOUTHWEST TRACT W M D [SWS],Other / Multiple,Percent,Population,0
SOUTHWEST TRACT W M D [SWS],Poverty - Total Assessed,Count,Population,174
SOUTHWEST TRACT W M D [SWS],Poverty - Below Level,Count,Population,38
SOUTHWEST TRACT W M D [SWS],Poverty - Above Level,Count,Population,136
SOUTHWEST TRACT W M D [SWS],Poverty Rate,Percent,Population,21.83
SOUTHWEST TRACT W M D [SWS],Total Households,Count,Households,57
SOUTHWEST TRACT W M D [SWS],Income Below 10k,Count,Households,1
SOUTHWEST TRACT W M D [SWS],Income 10k-15k,Count,Households,2
SOUTHWEST TRACT W M D [SWS],Income 15k-20k,Count,Households,7
SOUTHWEST TRACT W M D [SWS],Income 20k-25k,Count,Households,0
SOUTHWEST TRACT W M D [SWS],Income 25k-30k,Count,Households,7
SOUTHWEST TRACT W M D [SWS],Income 30k-35k,Count,Households,0
SOUTHWEST TRACT W M D [SWS],Income 35k-40k,Count,Households,0
SOUTHWEST TRACT W M D [SWS],Income 40k-45k,Count,Households,10
SOUTHWEST TRACT W M D [SWS],Income 45k-50k,Count,Households,12
SOUTHWEST TRACT W M D [SWS],Income 50k-60k,Count,Households,3
SOUTHWEST TRACT W M D [SWS],Income 60k-75k,Count,Households,2
SOUTHWEST TRACT W M D [SWS],Income 75k-100k,Count,Households,5
SOUTHWEST TRACT W M D [SWS],Income 100k-125k,Count,Households,0
SOUTHWEST TRACT W M D [SWS],Income 125k-150k,Count,Households,1
SOUTHWEST TRACT W M D [SWS],Income 150k-200k,Count,Households,2
SOUTHWEST TRACT W M D [SWS],Income Above 200k,Count,Households,4
SOUTHWEST TRACT W M D [SWS],Income 0-25k,Count,Households,10
SOUTHWEST TRACT W M D [SWS],Income 25k-50k,Count,Households,29
SOUTHWEST TRACT W M D [SWS],Income 50k-75k,Count,Households,6
SOUTHWEST TRACT W M D [SWS],Income 0-50k,Count,Households,39
SOUTHWEST TRACT W M D [SWS],Income 50k-100k,Count,Households,10
SOUTHWEST TRACT W M D [SWS],Income 100k-150k,Count,Households,1
SOUTHWEST TRACT W M D [SWS],Mortgage - Total,Count,Households,3
SOUTHWEST TRACT W M D [SWS],Mortgage - Housing Costs Over 30% Income,Count,Households,1
SOUTHWEST TRACT W M D [SWS],Mortgage - Housing Costs Over 50% Income,Count,Households,0
SOUTHWEST TRACT W M D [SWS],No Mortgage - Total,Count,Households,8
SOUTHWEST TRACT W M D [SWS],No Mortgage - Housing Costs Over 30% Income,Count,Households,0
SOUTHWEST TRACT W M D [SWS],No Mortgage - Housing Costs Over 50% Income,Count,Households,0
SOUTHWEST TRACT W M D [SWS],Rent - Total,Count,Households,45
SOUTHWEST TRACT W M D [SWS],Rent - Housing Costs Over 30% Income,Count,Households,29
SOUTHWEST TRACT W M D [SWS],Rent - Housing Costs Over 50% Income,Count,Households,7
SOUTHWEST TRACT W M D [SWS],All Households - Housing Costs Over 30% Income,Percent,Households,52.53
SOUTHWEST TRACT W M D [SWS],All Households - Housing Costs Over 50% Income,Percent,Households,12.4
SOUTHWEST TRACT W M D [SWS],Average Household Size,Hh Weighted,Household Weighted,3.04
SOUTHWEST TRACT W M D [SWS],Median Household Income,Hh Weighted,Household Weighted,45671
SOUTHWEST TRACT W M D [SWS],Per Capita Income,Pop Weighted,Population Weighted,36348
SPINDRIFT MARINA,Total Population,Count,Population,0
SPINDRIFT MARINA,Hispanic / Latino,Count,Population,0
SPINDRIFT MARINA,White,Count,Population,0
SPINDRIFT MARINA,Black / African American,Count,Population,0
SPINDRIFT MARINA,Native American,Count,Population,0
SPINDRIFT MARINA,Asian,Count,Population,0
SPINDRIFT MARINA,Pacific Islander,Count,Population,0
SPINDRIFT MARINA,Other / Multiple,Count,Population,0
SPINDRIFT MARINA,Hispanic / Latino,Percent,Population,3.9
SPINDRIFT MARINA,White,Percent,Population,89.23
SPINDRIFT MARINA,Black / African American,Percent,Population,3.23
SPINDRIFT MARINA,Native American,Percent,Population,0
SPINDRIFT MARINA,Asian,Percent,Population,0
SPINDRIFT MARINA,Pacific Islander,Percent,Population,0
SPINDRIFT MARINA,Other / Multiple,Percent,Population,3.63
SPINDRIFT MARINA,Poverty - Total Assessed,Count,Population,0
SPINDRIFT MARINA,Poverty - Below Level,Count,Population,0
SPINDRIFT MARINA,Poverty - Above Level,Count,Population,0
SPINDRIFT MARINA,Poverty Rate,Percent,Population,35.94
SPINDRIFT MARINA,Total Households,Count,Households,0
SPINDRIFT MARINA,Income Below 10k,Count,Households,0
SPINDRIFT MARINA,Income 10k-15k,Count,Households,0
SPINDRIFT MARINA,Income 15k-20k,Count,Households,0
SPINDRIFT MARINA,Income 20k-25k,Count,Households,0
SPINDRIFT MARINA,Income 25k-30k,Count,Households,0
SPINDRIFT MARINA,Income 30k-35k,Count,Households,0
SPINDRIFT MARINA,Income 35k-40k,Count,Households,0
SPINDRIFT MARINA,Income 40k-45k,Count,Households,0
SPINDRIFT MARINA,Income 45k-50k,Count,Households,0
SPINDRIFT MARINA,Income 50k-60k,Count,Households,0
SPINDRIFT MARINA,Income 60k-75k,Count,Households,0
SPINDRIFT MARINA,Income 75k-100k,Count,Households,0
SPINDRIFT MARINA,Income 100k-125k,Count,Households,0
SPINDRIFT MARINA,Income 125k-150k,Count,Households,0
SPINDRIFT MARINA,Income 150k-200k,Count,Households,0
SPINDRIFT MARINA,Income Above 200k,Count,Households,0
SPINDRIFT MARINA,Income 0-25k,Count,Households,0
SPINDRIFT MARINA,Income 25k-50k,Count,Households,0
SPINDRIFT MARINA,Income 50k-75k,Count,Households,0
SPINDRIFT MARINA,Income 0-50k,Count,Households,0
SPINDRIFT MARINA,Income 50k-100k,Count,Households,0
SPINDRIFT MARINA,Income 100k-150k,Count,Households,0
SPINDRIFT MARINA,Mortgage - Total,Count,Households,0
SPINDRIFT MARINA,Mortgage - Housing Costs Over 30% Income,Count,Households,0
SPINDRIFT MARINA,Mortgage - Housing Costs Over 50% Income,Count,Households,0
SPINDRIFT MARINA,No Mortgage - Total,Count,Households,0
SPINDRIFT MARINA,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
SPINDRIFT MARINA,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
SPINDRIFT MARINA,Rent - Total,Count,Households,0
SPINDRIFT MARINA,Rent - Housing Costs Over 30% Income,Count,Households,0
SPINDRIFT MARINA,Rent - Housing Costs Over 50% Income,Count,Households,0
SPINDRIFT MARINA,All Households - Housing Costs Over 30% Income,Percent,Households,28.02
SPINDRIFT MARINA,All Households - Housing Costs Over 50% Income,Percent,Households,23.19
SPINDRIFT MARINA,Average Household Size,Hh Weighted,Household Weighted,1.7899999999999998
SPINDRIFT MARINA,Median Household Income,Hh Weighted,Household Weighted,38125
SPINDRIFT MARINA,Per Capita Income,Pop Weighted,Population Weighted,33103
TOKAY PARK WATER CO,Total Population,Count,Population,652
TOKAY PARK WATER CO,Hispanic / Latino,Count,Population,214
TOKAY PARK WATER CO,White,Count,Population,134
TOKAY PARK WATER CO,Black / African American,Count,Population,37
TOKAY PARK WATER CO,Native American,Count,Population,0
TOKAY PARK WATER CO,Asian,Count,Population,239
TOKAY PARK WATER CO,Pacific Islander,Count,Population,0
TOKAY PARK WATER CO,Other / Multiple,Count,Population,28
TOKAY PARK WATER CO,Hispanic / Latino,Percent,Population,32.8
TOKAY PARK WATER CO,White,Percent,Population,20.55
TOKAY PARK WATER CO,Black / African American,Percent,Population,5.61
TOKAY PARK WATER CO,Native American,Percent,Population,0
TOKAY PARK WATER CO,Asian,Percent,Population,36.69
TOKAY PARK WATER CO,Pacific Islander,Percent,Population,0
TOKAY PARK WATER CO,Other / Multiple,Percent,Population,4.35
TOKAY PARK WATER CO,Poverty - Total Assessed,Count,Population,652
TOKAY PARK WATER CO,Poverty - Below Level,Count,Population,113
TOKAY PARK WATER CO,Poverty - Above Level,Count,Population,539
TOKAY PARK WATER CO,Poverty Rate,Percent,Population,17.29
TOKAY PARK WATER CO,Total Households,Count,Households,173
TOKAY PARK WATER CO,Income Below 10k,Count,Households,2
TOKAY PARK WATER CO,Income 10k-15k,Count,Households,2
TOKAY PARK WATER CO,Income 15k-20k,Count,Households,3
TOKAY PARK WATER CO,Income 20k-25k,Count,Households,21
TOKAY PARK WATER CO,Income 25k-30k,Count,Households,0
TOKAY PARK WATER CO,Income 30k-35k,Count,Households,0
TOKAY PARK WATER CO,Income 35k-40k,Count,Households,13
TOKAY PARK WATER CO,Income 40k-45k,Count,Households,13
TOKAY PARK WATER CO,Income 45k-50k,Count,Households,10
TOKAY PARK WATER CO,Income 50k-60k,Count,Households,18
TOKAY PARK WATER CO,Income 60k-75k,Count,Households,27
TOKAY PARK WATER CO,Income 75k-100k,Count,Households,36
TOKAY PARK WATER CO,Income 100k-125k,Count,Households,14
TOKAY PARK WATER CO,Income 125k-150k,Count,Households,4
TOKAY PARK WATER CO,Income 150k-200k,Count,Households,10
TOKAY PARK WATER CO,Income Above 200k,Count,Households,0
TOKAY PARK WATER CO,Income 0-25k,Count,Households,27
TOKAY PARK WATER CO,Income 25k-50k,Count,Households,36
TOKAY PARK WATER CO,Income 50k-75k,Count,Households,45
TOKAY PARK WATER CO,Income 0-50k,Count,Households,64
TOKAY PARK WATER CO,Income 50k-100k,Count,Households,81
TOKAY PARK WATER CO,Income 100k-150k,Count,Households,18
TOKAY PARK WATER CO,Mortgage - Total,Count,Households,81
TOKAY PARK WATER CO,Mortgage - Housing Costs Over 30% Income,Count,Households,38
TOKAY PARK WATER CO,Mortgage - Housing Costs Over 50% Income,Count,Households,11
TOKAY PARK WATER CO,No Mortgage - Total,Count,Households,44
TOKAY PARK WATER CO,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
TOKAY PARK WATER CO,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
TOKAY PARK WATER CO,Rent - Total,Count,Households,48
TOKAY PARK WATER CO,Rent - Housing Costs Over 30% Income,Count,Households,32
TOKAY PARK WATER CO,Rent - Housing Costs Over 50% Income,Count,Households,12
TOKAY PARK WATER CO,All Households - Housing Costs Over 30% Income,Percent,Households,40.57
TOKAY PARK WATER CO,All Households - Housing Costs Over 50% Income,Percent,Households,13.58
TOKAY PARK WATER CO,Average Household Size,Hh Weighted,Household Weighted,3.7579731008260437
TOKAY PARK WATER CO,Median Household Income,Hh Weighted,Household Weighted,62802.23785121953
TOKAY PARK WATER CO,Per Capita Income,Pop Weighted,Population Weighted,19400.04804878149
TUNNEL TRAILER PARK,Total Population,Count,Population,0
TUNNEL TRAILER PARK,Hispanic / Latino,Count,Population,0
TUNNEL TRAILER PARK,White,Count,Population,0
TUNNEL TRAILER PARK,Black / African American,Count,Population,0
TUNNEL TRAILER PARK,Native American,Count,Population,0
TUNNEL TRAILER PARK,Asian,Count,Population,0
TUNNEL TRAILER PARK,Pacific Islander,Count,Population,0
TUNNEL TRAILER PARK,Other / Multiple,Count,Population,0
TUNNEL TRAILER PARK,Hispanic / Latino,Percent,Population,49.74
TUNNEL TRAILER PARK,White,Percent,Population,34.94
TUNNEL TRAILER PARK,Black / African American,Percent,Population,0
TUNNEL TRAILER PARK,Native American,Percent,Population,0
TUNNEL TRAILER PARK,Asian,Percent,Population,4.65
TUNNEL TRAILER PARK,Pacific Islander,Percent,Population,0
TUNNEL TRAILER PARK,Other / Multiple,Percent,Population,10.67
TUNNEL TRAILER PARK,Poverty - Total Assessed,Count,Population,0
TUNNEL TRAILER PARK,Poverty - Below Level,Count,Population,0
TUNNEL TRAILER PARK,Poverty - Above Level,Count,Population,0
TUNNEL TRAILER PARK,Poverty Rate,Percent,Population,0
TUNNEL TRAILER PARK,Total Households,Count,Households,0
TUNNEL TRAILER PARK,Income Below 10k,Count,Households,0
TUNNEL TRAILER PARK,Income 10k-15k,Count,Households,0
TUNNEL TRAILER PARK,Income 15k-20k,Count,Households,0
TUNNEL TRAILER PARK,Income 20k-25k,Count,Households,0
TUNNEL TRAILER PARK,Income 25k-30k,Count,Households,0
TUNNEL TRAILER PARK,Income 30k-35k,Count,Households,0
TUNNEL TRAILER PARK,Income 35k-40k,Count,Households,0
TUNNEL TRAILER PARK,Income 40k-45k,Count,Households,0
TUNNEL TRAILER PARK,Income 45k-50k,Count,Households,0
TUNNEL TRAILER PARK,Income 50k-60k,Count,Households,0
TUNNEL TRAILER PARK,Income 60k-75k,Count,Households,0
TUNNEL TRAILER PARK,Income 75k-100k,Count,Households,0
TUNNEL TRAILER PARK,Income 100k-125k,Count,Households,0
TUNNEL TRAILER PARK,Income 125k-150k,Count,Households,0
TUNNEL TRAILER PARK,Income 150k-200k,Count,Households,0
TUNNEL TRAILER PARK,Income Above 200k,Count,Households,0
TUNNEL TRAILER PARK,Income 0-25k,Count,Households,0
TUNNEL TRAILER PARK,Income 25k-50k,Count,Households,0
TUNNEL TRAILER PARK,Income 50k-75k,Count,Households,0
TUNNEL TRAILER PARK,Income 0-50k,Count,Households,0
TUNNEL TRAILER PARK,Income 50k-100k,Count,Households,0
TUNNEL TRAILER PARK,Income 100k-150k,Count,Households,0
TUNNEL TRAILER PARK,Mortgage - Total,Count,Households,0
TUNNEL TRAILER PARK,Mortgage - Housing Costs Over 30% Income,Count,Households,0
TUNNEL TRAILER PARK,Mortgage - Housing Costs Over 50% Income,Count,Households,0
TUNNEL TRAILER PARK,No Mortgage - Total,Count,Households,0
TUNNEL TRAILER PARK,No Mortgage - Housing Costs Over 30% Income,Count,Households,0
TUNNEL TRAILER PARK,No Mortgage - Housing Costs Over 50% Income,Count,Households,0
TUNNEL TRAILER PARK,Rent - Total,Count,Households,0
TUNNEL TRAILER PARK,Rent - Housing Costs Over 30% Income,Count,Households,0
TUNNEL TRAILER PARK,Rent - Housing Costs Over 50% Income,Count,Households,0
TUNNEL TRAILER PARK,All Households - Housing Costs Over 30% Income,Percent,Households,20.3
TUNNEL TRAILER PARK,All Households - Housing Costs Over 50% Income,Percent,Households,0
TUNNEL TRAILER PARK,Average Household Size,Hh Weighted,Household Weighted,2.95
TUNNEL TRAILER PARK,Median Household Income,Hh Weighted,Household Weighted,153092
TUNNEL TRAILER PARK,Per Capita Income,Pop Weighted,Population Weighted,42507
"VIEIRA'S RESORT, INC",Total Population,Count,Population,4
"VIEIRA'S RESORT, INC",Hispanic / Latino,Count,Population,2
"VIEIRA'S RESORT, INC",White,Count,Population,2
"VIEIRA'S RESORT, INC",Black / African American,Count,Population,0
"VIEIRA'S RESORT, INC",Native American,Count,Population,0
"VIEIRA'S RESORT, INC",Asian,Count,Population,0
"VIEIRA'S RESORT, INC",Pacific Islander,Count,Population,0
"VIEIRA'S RESORT, INC",Other / Multiple,Count,Population,0
"VIEIRA'S RESORT, INC",Hispanic / Latino,Percent,Population,41.43
"VIEIRA'S RESORT, INC",White,Percent,Population,52.47
"VIEIRA'S RESORT, INC",Black / African American,Percent,Population,0
"VIEIRA'S RESORT, INC",Native American,Percent,Population,0
"VIEIRA'S RESORT, INC",Asian,Percent,Population,4.55
"VIEIRA'S RESORT, INC",Pacific Islander,Percent,Population,0
"VIEIRA'S RESORT, INC",Other / Multiple,Percent,Population,1.56
"VIEIRA'S RESORT, INC",Poverty - Total Assessed,Count,Population,4
